order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_commercialization_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,commercialization_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_commercialization_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,commercialization_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
861,"FERRAGENS, MAT. ELETR. E ELECTRONICO",515,4 491,2 549,745 597,12 404 246,12 203 864,588,670,5 269,3 125,66 345 438,879 127 142,869 263 375,80,81,mistral_table,mistral_table,no
862,"VEICULOS NOVOS E USADOS, PECAS",577,4 175,1 586,615 460,992 714,992 635,434,497,5 195,2 731,89 415 754,1 599 092 876,1 542 164 406,80,81,mistral_table,mistral_table,no
863,MAG. E EQUIP. DE USO INDUSTRIAL,174,1 971,1 085,531 160,6 580 543,6 287 464,167,186,1 782,1 013,30 500 125,409 803 095,385 128 567,80,81,mistral_table,mistral_table,no
864,COMBUSTÍVEIS E LUBRIFICANTES,243,2 199,1 518,282 651,9 325 468,9 163 944,198,237,2 579,2 054,29 034 705,669 515 254,675 367 928,80,81,mistral_table,mistral_table,no
865,"PAPELARIAS, LIVRARIAS",259,1 631,896,227 459,2 097 221,2 085 292,222,254,1 384,880,15 797 522,160 805 363,158 747 962,80,81,mistral_table,mistral_table,no
866,MERC. EM GERAL - INC. ALIMENTÍCIOS,188,7 516,6 714,764 163,16 860 265,16 847 683,73,174,12 873,10 897,109 843 138,1 893 125 497,1 889 216 435,80,81,mistral_table,mistral_table,no
867,MERC. EM GERAL - EXC. ALIMENTÍCIOS,47,3 288,2 791,385 314,6 554 940,6 540 446,716,60,5 655,4 573,57 391 107,718 534 439,715 316 818,80,81,mistral_table,mistral_table,no
868,ARTIGOS DIVERSOS,639,3 218,1 831,489 520,5 193 062,5 054 052,666,798,4 036,2 517,53 113 590,428 344 333,420 896 938,80,81,mistral_table,mistral_table,no
869,ARTIGOS USADOS... .ceccrcerererererscocass,88,191,55,18 661,103 690,101 222,81,82,249,107,2 429 925,17 515 029,17 369 332,82,83,tesseract_por_review,mistral_table,no
870,COMERCIO ATACADISTA,1 004,14 905,7 918,3 008 669,91 099 588,89 346 895,844,1 000,15 336,8 810,283 999 990,6 646 257 526,6 574 866 504,82,83,mistral_table,mistral_table,no
871,PRODUTOS EXTRATIVOS E AGROPECUARIOS,32,402,197,105 573,14 789 005,13 832 589,37,43,558,205,13 970 037,751 863 914,747 316 365,82,83,mistral_table,mistral_table,no
872,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",322,3 371,1 771,522 503,18 545 317,18 259 672,216,255,3 545,2 090,47 927 193,1 631 794 372,1 619 753 417,82,83,mistral_table,mistral_table,no
873,"PROD. FARMACÑICOS, ODONT. E VETER",111,2 275,1 309,504 932,8 522 291,8 452 041,111,125,2 375,1 555,45 193 103,787 275 473,771 975 581,82,83,mistral_table,mistral_table,no
874,"TECIDOS, VESTUARIO E ARRARINHO",98,1 088,630,213 327,5 125 912,5 111 068,75,88,1 249,763,17 681 433,514 491 928,508 780 598,82,83,mistral_table,mistral_table,no
875,MAQ. E APARELHOS ELETR. USO DOMEST,17,160,97,29 116,389 864,364 290,14,16,345,221,7 309 346,69 246 367,67 264 808,82,83,mistral_table,mistral_table,no
876,"FERRADES, MAT. ELETR. E ELECTRONICO",149,2 834,1 328,663 432,14 817 551,14 622 075,114,142,2 820,1 373,62 360 041,1 033 457 591,1 023 400 415,82,83,mistral_table,mistral_table,no
877,"VEICULOS NOVOS E USADOS, PECAS",58,1 022,528,247 354,4 999 729,4 917 145,50,61,1 133,678,20 770 460,365 202 284,363 349 996,82,83,mistral_table,mistral_table,no
878,MAQ. E EQUIP. DE USO INDUSTRIAL,55,744,345,216 437,3 854 080,3 765 617,63,72,1 094,482,29 056 532,470 997 449,457 425 367,82,83,mistral_table,mistral_table,no
879,COMBUSTIVEIS E LUBRIFICANTES,13,273,104,94 550,8 863 977,8 859 113,9,12,156,89,5 084 932,110 610 712,109 996 026,82,83,mistral_table,mistral_table,no
880,"PAPELARIAS, LIVRARIAS",52,653,350,134 927,2 640 494,2 614 039,46,58,606,380,12 880 461,231 739 918,230 177 452,82,83,mistral_table,mistral_table,no
881,MERC. EM GERAL - INC. ALIMENTICIOS,8,888,790,129 792,5 938 982,5 930 545,1,4,312,299,5 958 671,251 660 761,251 649 695,82,83,mistral_table,mistral_table,no
882,MERC. EM GERAL - EXC. ALIMENTICIOS,6,90,58,14 983,199 851,199 409,1,3,53,49,1 296 694,100 171 875,99 781 431,82,83,mistral_table,mistral_table,no
883,ARTIGOS DIVERSOS,56,516,284,111 300,1 704 111,1 681 936,70,80,754,429,11 871 487,237 100 180,233 670 985,82,83,mistral_table,mistral_table,no
884,ARTIGOS USADOS,27,190,127,20 443,708 424,707 376,38,40,336,197,2 639 600,70 644 702,70 332 396,82,83,mistral_table,mistral_table,no
885,ALVORADA,459,1 345,497,93 030,1 743 930,1 736 041,452,493,1 667,782,11 235 932,185 944 312,164 236 815,82,83,mistral_table,mistral_table,no
886,COMERCIO VAREJISTA,441,1 174,379,77 492,1 407 052,1 399 912,439,477,1 543,730,10 147 876,144 922 360,143 228 946,82,83,mistral_table,mistral_table,no
887,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",330,611,20,28 529,296 738,295 197,304,312,632,97,3 605 694,33 532 470,33 525 481,82,83,mistral_table,mistral_table,no
888,COMBUSTIVEIS E LUBRIFICANTES,5,52,40,6 760,316 125,311 519,5,5,53,40,449 717,17 367 455,16 999 763,82,83,mistral_table,mistral_table,no
889,MERC. EM GERAL - INC. ALIMENTICIOS,18,199,161,14 068,468 628,468 627,7,13,284,263,1 791 599,47 212 313,47 212 107,82,83,mistral_table,mistral_table,no
890,DEMAIS GENEROS,88,312,158,28 135,325 561,324 589,123,147,574,330,4 300 866,46 610 122,45 491 595,82,83,mistral_table,mistral_table,no
891,COMERCIO ATACADISTA,18,171,118,15 538,336 878,336 129,13,16,124,52,1 088 056,21 021 952,21 007 869,82,83,mistral_table,mistral_table,no
892,BAGE,966,4 317,2 305,386 056,8 504 107,8 446 249,880,995,4 839,2 788,39 994 403,807 981 368,800 621 597,82,83,mistral_table,mistral_table,no
893,COMERCIO VAREJISTA,915,3 675,1 943,301 709,5 940 137,5 890 568,844,949,4 241,2 424,33 293 688,550 448 579,543 553 741,82,83,mistral_table,mistral_table,no
894,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",541,928,138,44 103,841 586,834 257,492,510,944,245,5 394 629,94 612 124,94 323 397,82,83,mistral_table,mistral_table,no
895,"VEICULOS NOVOS E USADOS, PECAS",35,237,133,27 576,678 704,676 286,46,52,414,276,4 196 618,69 721 086,67 426 094,82,83,mistral_table,mistral_table,no
896,COMBUSTIVEIS E LUBRIFICANTES,21,156,128,12 750,656 230,653 805,20,28,232,179,2 005 807,88 206 780,85 037 106,82,83,mistral_table,mistral_table,no
897,DEMAIS GENEROS,316,2 354,1 544,217 280,3 762 617,3 726 220,286,358,2 651,1 724,21 696 634,299 906 589,296 767 144,82,83,mistral_table,mistral_table,no
898,COMERCIO ATACADISTA,41,459,361,45 530,2 563 970,2 555 881,36,43,439,362,4 031 981,257 532 789,257 067 856,82,83,mistral_table,mistral_table,no
899,CANOAS,1 551,7 653,4 229,874 215,38 331 310,38 157 820,1 530,1 671,9 690,6 075,94 320 335,3 401 641 338,3 383 263 752,82,83,mistral_table,mistral_table,no
900,COMERCIO VAREJISTA,1 444,6 340,3 451,643 528,11 713 530,11 619 585,1 422,1 548,7 991,4 940,69 873 049,1 263 155 042,1 253 102 435,82,83,mistral_table,mistral_table,no
901,"VEICULOS NOVOS E USADOS, PECAS",53,489,219,89 283,2 298 546,2 284 652,108,112,888,472,12 870 731,319 937 500,313 792 661,82,83,mistral_table,mistral_table,no
902,COMBUSTIVEIS E LUBRIFICANTES,38,417,264,62 561,2 064 459,2 024 751,33,39,908,646,12 286 063,283 758 131,283 032 749,82,83,mistral_table,mistral_table,no
903,MERC. EM GERAL - INC. ALIMENTICIOS,41,1 266,1 193,102 347,2 436 904,2 436 879,17,32,1 483,426,9 816 207,257 528 377,257 070 279,82,83,mistral_table,mistral_table,no
904,DEMAIS GENEROS,1 312,4 171,1 775,389 337,4 912 621,4 873 303,1 264,1 365,4 712,2 396,34 900 048,401 931 034,399 236 746,82,83,mistral_table,mistral_table,no
905,COMERCIO ATACADISTA,103,1 247,773,213 155,26 617 780,26 538 235,108,119,1 553,1 135,20 890 874,2 138 486 296,2 130 161 317,82,83,mistral_table,mistral_table,no
906,CAXIAS DO SUL,1 502,9 349,5 282,1 283 770,22 022 473,21 736 443,1 644,1 855,11 656,7 304,133 998 845,2 118 534 785,2 076 717 581,82,83,mistral_table,mistral_table,no
907,COMERCIO VAREJISTA,1 363,7 928,4 634,1 010 999,17 095 531,16 885 285,1 480,1 665,9 899,6 280,109 123 678,1 516 499 411,1 580 156 433,82,83,mistral_table,mistral_table,no
908,"TECIDOS, VESTUARIO E ARMARINHO",185,1 762,1 388,226 832,2 340 307,2 337 781,228,272,2 060,1 587,21 128 987,234 840 432,234 520 875,82,83,mistral_table,mistral_table,no
909,"FERRADES, MAT. ELETR. E ELECTRONICO",60,1 026,393,152 869,2 789 816,2 759 823,106,114,925,506,10 587 028,162 091 909,159 317 461,82,83,mistral_table,mistral_table,no
910,"VEICULOS NOVOS E USADOS, PECAS",74,793,316,142 502,3 010 358,2 919 267,103,116,1 281,644,22 046 385,394 918 251,374 777 022,82,83,mistral_table,mistral_table,no
911,DEMAIS GENEROS,1 024,4 347,2 537,488 798,8 955 050,8 888 614,1 043,1 163,5 633,3 543,55 361 278,824 648 822,811 541 075,82,83,mistral_table,mistral_table,no
912,COMERCIO ATACADISTA,126,1 324,638,253 386,4 926 942,4 851 158,164,185,1 662,1 013,22 071 196,501 913 163,496 561 148,82,83,mistral_table,mistral_table,no
913,GRAVATAI,664,2 015,787,158 470,2 694 608,2 670 771,750,798,2 850,1 554,19 539 860,312 805 217,311 253 086,82,83,mistral_table,mistral_table,no
914,COMERCIO VAREJISTA,644,1 923,737,149 630,2 423 372,2 399 555,735,780,2 726,1 470,18 365 080,294 999 742,293 792 737,82,83,mistral_table,mistral_table,no
915,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",396,747,50,35 066,449 142,446 900,425,437,840,164,4 613 669,67 221 144,67 056 838,82,83,mistral_table,mistral_table,no
916,COMBUSTIVEIS E LUBRIFICANTES,14,62,42,6 712,346 888,345 504,14,14,102,75,1 032 931,36 284 833,36 046 361,82,83,mistral_table,mistral_table,no
917,MERC. EM GERAL - INC. ALIMENTICIOS,23,290,249,21 396,590 068,590 067,7,12,491,477,3 113 890,81 214 137,81 214 137,82,83,mistral_table,mistral_table,no
918,DEMAIS GENEROS,211,824,396,86 456,1 037 274,1 017 084,289,317,1 293,754,9 604 600,110 279 628,109 475 401,82,83,mistral_table,mistral_table,no
919,COMERCIO ATACADISTA,19,91,50,8 677,271 236,271 216,15,17,109,82,938 745,17 805 475,17 460 349,82,83,mistral_table,mistral_table,no
920,NOVO HAMBURGO,1 107,5 984,3 571,777 733,15 821 852,15 447 191,1 210,1 410,8 958,5 719,99 450 044,1 871 118 218,1 670 532 405,82,83,mistral_table,mistral_table,no
921,COMERCIO VAREJISTA,1 005,4 941,3 166,573 415,10 648 461,10 536 977,1 090,1 246,7 434,4 923,74 818 510,1 139 018 828,1 120 660 741,82,83,mistral_table,mistral_table,no
922,"TECIDOS, VESTUARIO E ARMARINHO",206,1 035,694,122 319,1 500 597,1 481 083,251,301,1 490,945,13 763 667,134 807 960,134 244 695,82,83,mistral_table,mistral_table,no
923,"VEICULOS NOVOS E USADOS, PECAS",36,272,208,57 235,2 043 930,2 038 606,58,64,630,402,11 349 119,214 807 514,209 980 538,82,83,mistral_table,mistral_table,no
924,MERC. EM GERAL - INC. ALIMENTICIOS,41,823,771,52 308,1 336 807,1 325 371,23,34,1 202,1 141,7 220 757,172 414 107,172 249 249,82,83,mistral_table,mistral_table,no
925,DEMAIS GENEROS,722,2 811,1 493,341 553,5 767 127,5 691 917,760,847,4 112,2 435,42 484 967,616 989 247,604 186 269,82,83,mistral_table,mistral_table,no
926,COMERCIO ATACADISTA,76,678,399,124 771,4 973 391,4 910 214,120,141,1 230,789,19 037 933,731 978 646,549 871 664,82,83,mistral_table,mistral_table,no
927,PASSO FUNDO,873,5 965,3 371,867 034,12 912 501,12 683 414,898,1 039,7 481,4 800,73 920 484,2 082 294 554,2 083 218 087,82,83,mistral_table,mistral_table,no
928,COMERCIO VAREJISTA,777,4 546,2 983,491 464,9 558 305,9 362 764,818,933,5 930,3 973,51 524 124,958 370 602,944 625 443,82,83,mistral_table,mistral_table,no
929,"PROD. FARMACÑICOS, ODONT. E VETER",48,318,211,59 589,1 177 570,1 125 235,48,59,268,164,2 814 492,148 079 992,147 385 104,82,83,mistral_table,mistral_table,no
930,"VEICULOS NOVOS E USADOS, PECAS",39,271,176,43 451,1 374 495,1 363 393,71,78,739,411,8 204 559,164 725 283,157 388 672,82,83,mistral_table,mistral_table,no
931,MERC. EM GERAL - INC. ALIMENTICIOS,27,770,698,59 068,1 572 610,1 572 610,9,25,980,835,6 299 371,150 723 861,150 713 403,82,83,mistral_table,mistral_table,no
932,DEMAIS GENEROS,663,3 187,1 898,329 356,5 433 717,5 301 526,690,771,3 943,2 563,34 205 702,494 841 366,489 142 263,82,83,mistral_table,mistral_table,no
933,COMERCIO ATACADISTA,77,628,388,84 141,3 354 196,3 320 650,80,98,1 090,800,13 530 760,1 123 757 393,1 118 588 644,82,83,mistral_table,mistral_table,no
934,PELOTAS,1 898,10 694,5 582,1 247 335,20 627 954,20 426 523,1 955,2 206,13 241,8 138,123 969 101,2 003 356 151,1 969 402 875,82,83,mistral_table,mistral_table,no
935,COMERCIO VAREJISTA,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
936,VEICULOS NOVOS,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
937,COMBUSTÍVEIS,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
938,MERC. EM GERAL,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
939,DEMAIS GÉNEROS,,,,,,,,,,,,,,84,85,mistral_markdown_partial,pdf_text_layout_partial,yes
940,COMERCIO ATACADISTA,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
941,RIO GRANDE,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
942,COMERCIO VAREJISTA,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
943,VEICULOS NOVOS,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
944,COMBUSTÍVEIS,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
945,MERC. EM GERAL,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
946,DEMAIS GÉNEROS,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
947,COMERCIO ATACADISTA,386 192,73 617,8,543 329,8,536 240,,,,,,,,84,85,tesseract_por_review,missing,yes
948,SANTA CRUZ DO SUL,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
949,COMERCIO VAREJISTA,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
950,"FERRAGENS, MAT. ELETR",,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
951,VEICULOS NOVOS,,,,,,,33,39,•52,2H,6 136 35S,11•0128&9,110 110 604,84,85,mistral_markdown_partial,pdf_text_layout,yes
952,NERC . EN GERAL - INC. ALIMENTICJOS,29,335,UI,2t 5'2,. .2 139,131 601,,,,,,,,84,85,pdf_text_layout,missing,yes
953,D(MA IS Q(N[ROS,501,2 121,1 011,212 3U,2 HS Ot7,2 132 IH,,,,,,,,84,85,pdf_text_layout,missing,yes
954,COMERCIO ATACADISTA,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
955,SANTA MARIA,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
956,COMERCIO VAREJISTA,,,,,,,,,,,,,,84,85,mistral_markdown_partial,pdf_text_layout_partial,yes
957,"PROD. ALIMENTÍCIOS, BEBIDAS",,,,,,,727 754,1 ...,•o,7 llS 705,131 211,29 •,130 316 31',84,85,mistral_markdown_partial,pdf_text_layout,yes
958,"TECIDOS, VESTUÁRIO",,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
959,VEICULOS NOVOS,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
960,DEMAIS GÉNEROS,,,,,,,367,151,3 017,•2 877 356,H3 917,711,671 911 os,84,85,mistral_markdown_partial,pdf_text_layout,yes
961,COMERCIO ATACADISTA,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
962,SANTO ANGELO,,,,,,,,,,,,,,84,85,mistral_markdown_partial,pdf_text_layout_partial,yes
963,COMERCIO VAREJISTA,,,,,,,521 616,3 364,2 141,27 772 97',39• 90• 01,31•,601 129,84,85,mistral_markdown_partial,pdf_text_layout,yes
964,"TECIDOS, VESTUÁRIO",,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
965,VEICULOS NOVOS,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
966,COMBUSTÍVEIS,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
967,DEMAIS GÉNEROS,,,,,,,359,416,2 196,312,1 6 053 93 7,210 71 3 317 205,317 ou,84,85,mistral_markdown_partial,pdf_text_layout,yes
968,COMERCIO ATACADISTA,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
969,SÃO LEOPOLDO,,,,,,,133,IH,UI,3 3 42,50 55S 91•,. .6 362 306,136 161 729,84,85,mistral_markdown_partial,pdf_text_layout,yes
970,COMERCIO VAREJISTA,,,,,,,777,ns,461,2 121,•o u1 ss•,632 93• t55,626 00 371,84,85,mistral_markdown_partial,pdf_text_layout,yes
971,"TECIDOS, VESTUÁRIO",,,,,,,S3,56,.. 1,317,5 922 399,10• 857 129,99 162 152,84,85,mistral_markdown_partial,pdf_text_layout,yes
972,VEICULOS NOVOS,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
973,MERC. EM GERAL,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
974,DEMAIS GÉNEROS,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
975,COMERCIO ATACADISTA,,,,,,,S&,'3,SS2,•u,6 109 896,213 07 3SI,210 815 3SI,84,85,mistral_markdown_partial,pdf_text_layout,yes
976,URUGUAIANA,,,,,,,,,,,,,,84,85,mistral_markdown_partial,pdf_text_layout_partial,yes
977,COMERCIO VAREJISTA,,,,,,,93•,02•,• su,2 829,•3 217 292,6to 226 293,676 130 312,84,85,mistral_markdown_partial,pdf_text_layout,yes
978,VEICULOS NOVOS,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
979,COMBUSTÍVEIS,,,,,,,10,12,118,IA S,1 879 360,. . 120 us,13 593 . . .,84,85,mistral_markdown_partial,pdf_text_layout,yes
980,MERC. EM GERAL,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
981,DEMAIS GÉNEROS,196,s2,19,08 512,«z0,512 048,,,,,,,,84,85,tesseract_por_review,missing,yes
982,COMERCIO ATACADISTA,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
983,VIAMÃO,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
984,COMERCIO VAREJISTA,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
985,"PROD. ALIMENTÍCIOS, BEBIDAS",,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
986,COMBUSTÍVEIS,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
987,MERC. EM GERAL,,,,,,,,,,,,,,84,85,mistral_markdown_partial,missing,yes
988,DEMAIS GÉNEROS,138,532,237,54 328,687 225,680 527,,,,,,,,84,85,mistral_markdown,missing,yes
989,COMERCIO ATACADISTA,15,105,55,13 048,228 983,228 707,,,,,,,,84,85,mistral_markdown,missing,yes
990,AGUDO,96,289,91,27 560,548 216,542 023,,,,,,,,84,85,mistral_markdown,missing,yes
991,AJURICABA,50,198,62,19 809,512 420,512 048,,,,,,,,84,85,mistral_markdown,pdf_text_layout_partial,yes
992,ALECRIM,49,151,30,10 008,275 095,271 558,,,,,,,,84,85,mistral_markdown,pdf_text_layout_partial,yes
993,ALEGRETE,,,,,,,,,,,,,,84,85,mistral_markdown_partial,pdf_text_layout_partial,yes
994,ALPESTRE,61,156,42,8 136,246 757,244 347,,,,,,,,84,85,mistral_markdown,missing,yes
995,ANTA GORDA,36,124,28,8 989,208 379,196 009,,,,,,,,84,85,mistral_markdown,missing,yes
996,ANTONIO PRADO,77,254,108,24 998,531 437,528 267,99,106,294,138,2 402 985,52 889 806,51 943 073,86,87,mistral_table,mistral_table,no
997,ARATIBA,54,176,56,12 060,228 414,226 691,41,45,202,110,1 395 959,22 353 628,21 616 735,86,87,mistral_table,mistral_table,no
998,ARROIO DO MEIO,106,366,138,30 076,651 535,643 766,119,134,426,184,2 720 040,48 083 957,47 339 020,86,87,mistral_table,mistral_table,no
999,ARROIO DOS RATOS,72,201,69,13 317,329 956,328 226,85,92,301,118,1 614 137,32 846 585,32 676 269,86,87,mistral_table,mistral_table,no
1000,ARROIO DO TIGRE,100,315,76,22 959,484 057,477 271,85,94,389,228,2 827 663,69 536 325,68 831 176,86,87,mistral_table,mistral_table,no
1001,ARROIO GRANDE,195,502,182,35 312,639 165,633 506,202,222,603,278,4 015 401,94 946 198,94 322 756,86,87,mistral_table,mistral_table,no
1002,ARVOREZINHA,87,254,63,18 434,351 439,345 418,87,94,284,68,1 600 784,37 078 417,36 792 266,86,87,mistral_table,mistral_table,no
1003,AUGUSTO PESTANA,51,219,74,19 445,384 817,383 280,55,64,265,128,2 204 647,67 528 125,66 938 598,86,87,mistral_table,mistral_table,no
1004,BARÃO DE COTEGIPE,24,57,9,3 655,62 766,62 526,34,35,96,25,368 796,8 353 443,8 090 713,86,87,mistral_table,mistral_table,no
1005,BARRACÃO,35,83,24,3 853,200 954,200 953,22,25,74,27,434 567,14 416 566,14 375 388,86,87,mistral_table,mistral_table,no
1006,BARRA DO RIBEIRO,89,225,71,14 864,276 404,275 650,78,81,250,118,2 556 070,23 444 761,23 346 536,86,87,mistral_table,mistral_table,no
1007,BARROS CASSAL,60,118,27,7 950,186 761,186 017,69,73,148,57,1 067 418,17 275 322,17 216 518,86,87,mistral_table,mistral_table,no
1008,BENTO GONÇALVES,431,2 211,1 294,275 113,4 274 278,4 201 688,497,555,2 608,1 528,22 245 608,369 346 338,364 971 876,86,87,mistral_table,mistral_table,no
1009,BOA VISTA DO BURICA,47,194,91,16 898,466 510,458 607,45,56,290,147,2 064 290,58 726 278,57 979 416,86,87,mistral_table,mistral_table,no
1010,BOM JESUS,108,334,141,24 204,444 326,441 975,99,106,378,166,2 135 749,33 244 883,33 027 057,86,87,mistral_table,mistral_table,no
1011,BOM PRINCIPIO,-,-,-,-,-,-,59,65,173,56,1 260 366,17 338 939,17 134 397,86,87,mistral_table,mistral_table,no
1012,BOM RETIRO DO SUL,72,209,80,19 589,278 726,278 148,79,84,252,105,1 364 287,29 784 400,29 563 814,86,87,mistral_table,mistral_table,no
1013,BOSSOROCA,66,146,58,9 424,482 808,477 133,64,72,265,160,2 052 176,74 011 068,73 969 842,86,87,mistral_table,mistral_table,no
1014,BRAGA,18,56,14,5 742,168 894,168 322,27,30,88,43,1 170 794,29 832 298,29 173 520,86,87,mistral_table,mistral_table,no
1015,BUTIA,170,418,179,33 190,708 021,706 755,175,200,535,292,3 227 596,88 482 785,88 331 080,86,87,mistral_table,mistral_table,no
1016,CAÇAPAVA DO SUL,270,898,352,70 527,1 220 484,1 207 653,262,295,1 106,620,8 304 127,137 936 023,133 275 688,86,87,mistral_table,mistral_table,no
1017,CACEQUI,122,337,104,24 958,417 391,416 716,122,137,430,182,2 557 813,37 405 445,36 640 549,86,87,mistral_table,mistral_table,no
1018,CACHOEIRA DO SUL,741,3 212,1 536,346 407,5 920 914,5 858 415,669,772,3 626,1 946,35 052 188,569 422 332,557 617 710,86,87,mistral_table,mistral_table,no
1019,CACHOEIRINHA,454,1 527,721,133 209,2 362 849,2 351 385,486,530,2 471,1 429,20 188 890,432 120 251,430 540 739,86,87,mistral_table,mistral_table,no
1020,CACIQUE DOBLE,30,63,6,2 663,35 536,35 533,31,32,76,12,300 950,14 107 923,14 107 923,86,87,mistral_table,mistral_table,no
1021,CAIBATE,51,159,74,13 978,416 218,398 420,53,61,216,120,1 711 326,44 608 986,44 035 217,86,87,mistral_table,mistral_table,no
1022,CAIÇARA,33,92,23,4 622,90 958,88 014,33,36,102,39,414 191,7 633 011,7 550 798,86,87,mistral_table,mistral_table,no
1023,CAMAGUÃ,509,1 812,820,172 711,3 188 632,3 154 105,545,595,2 367,1 232,19 154 064,360 585 681,348 460 364,86,87,mistral_table,mistral_table,no
1024,CAMBARA DO SUL,35,98,50,9 248,160 251,160 008,35,40,127,69,829 474,25 654 024,25 654 024,86,87,mistral_table,mistral_table,no
1025,CAMPINA DAS MISSÕES,37,140,40,10 703,263 480,256 410,44,50,174,48,1 690 619,25 153 925,24 444 904,86,87,mistral_table,mistral_table,no
1026,CAMPINAS DO SUL,59,185,52,12 570,458 126,450 172,53,66,248,136,1 673 944,86 068 725,85 161 333,86,87,mistral_table,mistral_table,no
1027,CAMPO BOM,243,936,505,107 474,1 514 162,1 493 073,356,396,1 279,701,12 141 654,167 738 357,165 124 534,86,87,mistral_table,mistral_table,no
1028,CAMPO NOVO,60,346,103,44 634,1 312 763,1 301 734,50,65,417,323,3 778 022,100 591 740,95 286 875,86,87,mistral_table,mistral_table,no
1029,CANDELARIA,226,664,231,45 384,848 859,827 201,217,247,798,402,5 698 262,110 703 479,109 250 111,86,87,mistral_table,mistral_table,no
1030,CANDIDO GODOI,42,170,52,12 188,223 576,222 587,41,50,200,74,1 374 694,33 782 458,33 249 064,86,87,mistral_table,mistral_table,no
1031,CANELA,142,498,258,54 128,978 620,974 672,191,220,748,427,5 394 649,96 066 836,95 346 165,86,87,mistral_table,mistral_table,no
1032,CANOUÇU,445,1 044,271,53 007,1 037 661,1 036 410,372,395,1 085,443,5 504 847,100 219 445,100 093 969,86,87,mistral_table,mistral_table,no
1033,CAPÃO DA CANOA,-,-,-,-,-,-,218,273,1 140,769,5 124 782,99 845 412,99 333 545,86,87,mistral_table,mistral_table,no
1034,CAPÃO DO LEÃO,-,-,-,-,-,-,83,85,156,34,1 060 359,8 601 143,8 496 963,86,87,mistral_table,mistral_table,no
1035,CARAZINHO,384,2 644,1 628,354 518,9 291 567,9 200 856,379,490,3 831,2 531,38 052 092,923 457 416,899 258 676,86,87,mistral_table,mistral_table,no
1036,CARLOS BARBOSA,103,281,113,26 631,439 069,433 644,133,143,448,231,3 045 992,51 708 068,50 913 818,86,87,mistral_table,mistral_table,no
1037,CASCA,73,240,88,19 461,416 149,414 051,73,84,274,117,1 991 672,37 333 924,37 155 039,86,87,mistral_table,mistral_table,no
1038,CATUIPE,100,364,134,28 262,903 276,879 698,85,100,391,179,3 109 731,108 162 993,104 669 554,86,87,mistral_table,mistral_table,no
1039,CERRO LARGO,124,784,486,104 689,2 058 140,1 995 023,159,184,903,542,7 396 372,164 111 435,162 175 686,86,87,mistral_table,mistral_table,no
