order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_commercialization_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,commercialization_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_commercialization_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,commercialization_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
1868,GUARAREMA,76,164,50,13 960,282 633,275 887,132,133,280,93,1 692 608,25 498 807,25 460 545,152,153,mistral_table,mistral_table,no
1869,GUARATINGUETA,590,2 733,1 428,251 807,4 880 174,4 861 588,612,688,3 139,1 949,22 941 020,442 910 492,440 347 579,152,153,mistral_table,mistral_table,no
1870,GUAREI,39,88,8,2 234,72 850,72 805,50,51,118,35,426 100,10 920 725,10 910 110,152,153,mistral_table,mistral_table,no
1871,GUARIBA,86,316,140,28 163,812 290,809 609,96,102,433,232,3 854 106,153 098 059,152 901 246,152,153,mistral_table,mistral_table,no
1872,GUZOLANDIA,18,42,5,1 585,44 989,44 989,20,20,50,16,161 797,5 027 952,4 901 077,152,153,mistral_table,mistral_table,no
1873,HERCULANDIA,34,83,26,5 434,127 486,127 073,50,54,117,37,482 258,10 635 709,10 573 745,152,153,mistral_table,mistral_table,no
1874,IACANGA,46,151,40,8 102,159 104,159 071,48,52,149,54,689 066,12 937 116,12 889 910,152,153,mistral_table,mistral_table,no
1875,IACRI,27,72,18,4 671,101 229,101 130,25,25,107,38,614 060,10 762 951,10 149 517,152,153,mistral_table,mistral_table,no
1876,IBATE,52,154,55,10 786,255 424,254 924,67,70,279,126,1 762 267,27 226 993,26 041 474,152,153,mistral_table,mistral_table,no
1877,IBIRA,53,132,33,9 509,182 241,180 822,63,64,119,27,500 338,12 247 616,12 231 607,152,153,mistral_table,mistral_table,no
1878,IBIRAREMA,42,175,70,7 811,182 828,182 773,32,33,124,68,583 654,24 323 876,24 318 917,152,153,mistral_table,mistral_table,no
1879,IBITINGA,208,804,376,62 499,1 809 543,1 805 807,308,355,1 263,605,8 941 243,200 275 881,198 127 186,152,153,mistral_table,mistral_table,no
1880,IBIUNA,188,574,152,47 310,1 156 392,1 150 768,187,207,800,352,5 551 267,110 641 088,109 627 057,152,153,mistral_table,mistral_table,no
1881,ICEM,34,105,28,7 938,130 446,130 166,38,39,94,24,391 807,10 209 835,10 190 357,152,153,mistral_table,mistral_table,no
1882,IEPE,56,172,59,10 114,229 827,228 597,61,67,202,88,1 261 563,51 919 103,51 781 099,152,153,mistral_table,mistral_table,no
1883,IGARAÇU DO TIETE,46,155,66,11 743,237 540,267 029,51,62,235,139,1 741 219,32 909 153,32 891 853,152,153,mistral_table,mistral_table,no
1884,IGARAPAVA,188,567,208,50 297,1 527 999,1 520 260,216,230,745,367,4 219 266,92 907 881,89 201 231,152,153,mistral_table,mistral_table,no
1885,IGARATA,30,75,12,3 927,92 882,92 670,24,24,68,13,345 205,10 895 567,10 895 309,152,153,mistral_table,mistral_table,no
1886,IGUAPE,109,418,158,29 780,485 821,480 290,152,159,489,227,4 161 660,50 589 668,49 937 240,152,153,mistral_table,mistral_table,no
1887,ILHABELA,35,108,30,8 575,109 044,108 588,50,51,239,147,1 652 800,22 211 570,22 108 582,152,153,mistral_table,mistral_table,no
1888,INDAIATUBA,412,1 508,648,145 901,2 363 303,2 344 079,460,486,1 858,1 002,11 574 057,199 657 984,196 264 809,152,153,mistral_table,mistral_table,no
1889,INDIANA,33,79,12,4 498,63 711,63 711,25,27,63,15,296 112,5 253 866,5 253 866,154,155,mistral_table,mistral_table,no
1890,INDIAPORA,36,116,41,6 102,107 161,106 150,32,33,108,41,443 823,7 905 965,7 879 979,154,155,mistral_table,mistral_table,no
1891,INUBIA PAULISTA,12,50,23,2 956,103 555,103 555,18,18,74,39,258 042,15 987 201,15 830 360,154,155,mistral_table,mistral_table,no
1892,IPAUQU,58,180,80,13 875,354 017,350 073,59,62,163,73,1 060 652,26 823 076,26 557 443,154,155,mistral_table,mistral_table,no
1893,IPERO,32,73,19,3 821,44 697,44 259,29,31,70,21,415 602,5 311 006,5 275 314,154,155,mistral_table,mistral_table,no
1894,IPEUNA,10,24,4,1 811,31 716,31 637,10,11,20,2,110 387,11 370 243,11 355 942,154,155,mistral_table,mistral_table,no
1895,IPORANGA,19,30,-,1 492,22 593,22 494,21,21,32,4,126 886,1 921 392,1 921 392,154,155,mistral_table,mistral_table,no
1896,IPUA,55,160,46,12 102,247 668,245 819,54,60,158,65,738 360,22 776 890,22 669 073,154,155,mistral_table,mistral_table,no
1897,IRACEMAPOLIS,57,182,79,14 254,288 725,287 651,65,67,203,85,1 404 011,27 300 446,26 987 774,154,155,mistral_table,mistral_table,no
1898,IRAPUA,30,67,6,4 429,69 531,69 296,37,38,86,15,217 433,5 594 693,5 556 230,154,155,mistral_table,mistral_table,no
1899,IRAPURU,52,166,55,12 911,242 624,241 900,47,55,191,96,1 324 878,34 326 320,34 269 545,154,155,mistral_table,mistral_table,no
1900,ITABERA,118,247,35,9 547,253 018,251 428,95,103,234,74,1 631 305,42 217 918,41 638 437,154,155,mistral_table,mistral_table,no
1901,ITAI,76,242,67,15 447,533 173,532 549,85,88,310,167,1 494 643,38 663 631,38 647 207,154,155,mistral_table,mistral_table,no
1902,ITAJOB1,64,197,77,12 663,361 429,361 220,84,85,318,165,1 747 885,32 576 951,32 423 303,154,155,mistral_table,mistral_table,no
1903,ITAJU,8,23,4,1 463,19 591,19 216,9,9,21,3,84 553,663 711,602 498,154,155,mistral_table,mistral_table,no
1904,ITANHAEM,194,985,416,100 195,1 669 915,1 633 866,231,253,1 329,764,8 763 670,175 327 042,169 666 482,154,155,mistral_table,mistral_table,no
1905,ITAPECERICA DA SERRA,170,730,379,77 923,1 861 423,1 844 070,216,223,1 103,623,9 720 095,231 545 130,229 835 066,154,155,mistral_table,mistral_table,no
1906,ITAPEVA,372,1 499,662,108 649,2 604 497,2 592 483,406,445,1 937,1 168,12 788 406,291 562 780,290 428 494,154,155,mistral_table,mistral_table,no
1907,ITAPEVI,157,514,235,40 990,810 854,808 817,247,255,882,493,7 418 678,99 553 473,97 096 320,154,155,mistral_table,mistral_table,no
1908,ITAPIRA,310,1 284,486,115 818,1 897 655,1 881 177,380,409,1 497,720,10 991 605,236 721 235,216 483 567,154,155,mistral_table,mistral_table,no
1909,ITAPOLIS,190,607,235,52 184,1 445 295,1 430 951,246,272,969,461,5 962 695,180 198 312,178 749 218,154,155,mistral_table,mistral_table,no
1910,ITAPORANGA,170,405,125,21 686,556 164,555 768,161,171,451,170,2 044 053,42 332 945,41 913 895,154,155,mistral_table,mistral_table,no
1911,ITAPUI,55,157,47,14 300,247 033,244 691,58,60,164,56,1 129 428,11 984 146,11 498 440,154,155,mistral_table,mistral_table,no
1912,ITAPURA,13,39,18,2 345,35 368,35 368,13,13,37,8,199 821,2 888 103,2 856 217,154,155,mistral_table,mistral_table,no
1913,ITAQUAQUECETUBA,166,510,143,43 014,907 372,906 296,241,252,1 089,593,8 069 950,133 387 801,131 587 737,154,155,mistral_table,mistral_table,no
1914,ITARARE,315,1 346,772,91 331,1 947 499,1 934 570,291,317,1 250,739,7 737 496,185 990 698,184 720 353,154,155,mistral_table,mistral_table,no
1915,ITARIRI,46,170,64,14 616,295 955,294 452,47,49,160,68,1 006 592,18 034 027,17 811 825,154,155,mistral_table,mistral_table,no
1916,ITATIBA,344,1 307,567,132 210,3 169 194,3 154 706,402,446,1 795,939,14 037 024,306 139 140,303 518 397,154,155,mistral_table,mistral_table,no
1917,ITATINGA,58,155,48,11 986,261 389,261 216,68,69,172,48,814 576,26 613 172,26 473 502,154,155,mistral_table,mistral_table,no
1918,ITIRAPINA,53,167,54,10 513,251 268,243 007,55,57,177,76,1 039 755,23 287 925,22 894 750,154,155,mistral_table,mistral_table,no
1919,ITIRAPUA,21,38,6,2 838,59 474,59 474,28,29,48,10,369 700,5 729 146,5 729 146,154,155,mistral_table,mistral_table,no
1920,ITOBI,29,82,22,5 097,125 663,124 296,48,49,107,35,446 414,11 264 361,10 957 114,154,155,mistral_table,mistral_table,no
1921,ITU,490,2 452,1 229,272 530,5 623 402,5 588 324,538,588,3 457,2 192,26 519 291,550 787 873,546 525 308,154,155,mistral_table,mistral_table,no
1922,ITUPEVA,20,62,21,4 210,127 551,127 436,30,31,94,38,699 448,18 033 130,17 881 130,154,155,mistral_table,mistral_table,no
1923,ITUVERAYA,271,978,360,88 416,2 463 698,2 444 836,283,304,997,411,8 708 032,183 601 547,182 629 834,154,155,mistral_table,mistral_table,no
1924,JABORANDI,38,102,30,4 933,393 753,392 799,37,37,106,50,616 144,33 003 270,32 584 261,154,155,mistral_table,mistral_table,no
1925,JABOTICABAL,344,1 468,647,182 920,3 847 481,3 806 950,397,447,1 963,1 061,18 777 933,456 771 878,450 974 126,154,155,mistral_table,mistral_table,no
1926,JACI,16,36,3,2 086,35 335,35 264,14,16,39,7,163 465,2 749 004,2 749 004,154,155,mistral_table,mistral_table,no
1927,JACUPIRANGA,134,462,205,34 799,786 246,782 730,174,185,680,363,6 025 153,193 746 357,193 643 315,154,155,mistral_table,mistral_table,no
1928,,,,,,,,104,108,778,349,5 608 040,240 453 459,194 649 245,154,155,missing,mistral_table,yes
1929,JALES,326,1 358,578,107 888,2 411 788,2 393 091,367,411,1 862,961,11 608 581,258 909 997,249 836 075,154,155,mistral_table,mistral_table,no
1930,JAMBEIRO,14,19,-,1 411,18 109,18 109,11,11,24,2,63 254,1 298 365,1 298 365,154,155,mistral_table,mistral_table,no
1931,JANDIRA,110,387,155,32 075,430 416,427 077,90,96,414,225,5 503 382,84 697 869,84 436 327,154,155,mistral_table,mistral_table,no
1932,JARDINOPOLIS,155,571,206,53 646,883 994,875 844,209,214,870,334,7 600 984,109 831 316,103 272 683,154,155,mistral_table,mistral_table,no
1933,JARINU,32,94,38,7 493,109 795,109 672,42,42,121,52,790 157,12 048 816,11 998 898,154,155,mistral_table,mistral_table,no
1934,JAU,627,2 715,1 254,326 469,6 652 917,6 594 768,696,800,3 881,2 003,38 168 481,780 114 399,763 032 853,156,157,mistral_table,mistral_table,no
1935,JERIQUARA,10,19,2,1 895,31 150,31 068,19,19,31,5,202 525,3 625 012,3 625 012,156,157,mistral_table,mistral_table,no
1936,JOANOPOLIS,40,100,25,6 287,139 329,139 135,39,41,109,39,1 451 859,14 378 218,14 255 992,156,157,mistral_table,mistral_table,no
1937,JOÃO RAMALHO,8,12,2,993,20 828,20 824,6,6,13,5,85 871,2 530 048,2 530 048,156,157,mistral_table,mistral_table,no
1938,JOSE BONIFACIO,149,407,147,25 507,549 934,548 153,161,174,509,210,3 052 200,61 896 509,61 344 536,156,157,mistral_table,mistral_table,no
1939,JULIO MESQUITA,18,36,1,2 296,36 784,35 217,16,16,35,5,142 990,2 444 473,2 434 473,156,157,mistral_table,mistral_table,no
1940,JUNQUEIROPOLIS,126,540,267,45 978,873 093,866 258,124,144,503,234,5 064 294,80 521 045,80 347 311,156,157,mistral_table,mistral_table,no
1941,JUQUIA,57,270,116,21 460,385 829,385 285,81,87,303,175,1 647 756,32 446 846,32 073 157,156,157,mistral_table,mistral_table,no
1942,JUQUITIBA,82,209,60,13 464,483 137,482 675,81,83,266,112,1 782 669,39 775 387,39 671 580,156,157,mistral_table,mistral_table,no
1943,LAGOINHA,14,19,-,944,15 097,15 097,23,24,56,9,132 388,2 627 776,2 617 236,156,157,mistral_table,mistral_table,no
1944,LARANJAL PAULISTA,117,401,169,29 457,551 270,543 600,116,120,473,236,3 363 205,55 843 043,53 751 501,156,157,mistral_table,mistral_table,no
1945,LAVINIA,30,78,18,4 280,118 255,117 549,27,29,74,19,318 672,9 188 095,9 147 339,156,157,mistral_table,mistral_table,no
1946,LAVRINHAS,3,6,3,589,6 749,6 590,8,8,16,5,72 106,527 842,526 492,156,157,mistral_table,mistral_table,no
1947,LEME,352,1 376,719,113 371,2 111 835,2 101 679,422,458,1 783,884,13 962 788,323 050 894,320 774 374,156,157,mistral_table,mistral_table,no
1948,LENÇOIS PAULISTA,204,927,447,106 361,2 155 433,2 134 885,230,286,1 333,767,12 071 219,230 828 183,227 518 604,156,157,mistral_table,mistral_table,no
1949,LINDOIA,22,53,12,3 735,167 220,166 787,29,28,81,19,527 883,12 024 804,12 020 695,156,157,mistral_table,mistral_table,no
1950,LINS,336,2 038,1 131,226 191,4 480 429,4 444 616,376,431,2 618,1 626,22 095 009,406 748 488,400 227 118,156,157,mistral_table,mistral_table,no
1951,LORENA,384,1 482,783,114 608,2 308 486,2 296 701,407,451,1 888,1 112,12 578 112,244 097 501,243 061 046,156,157,mistral_table,mistral_table,no
1952,LOUVEIRA,45,267,141,31 570,744 430,738 381,62,67,289,168,1 875 321,36 093 718,35 691 851,156,157,mistral_table,mistral_table,no
1953,LUCELIA,88,441,228,38 882,1 081 255,1 078 019,96,107,520,318,4 606 249,133 879 826,130 689 524,156,157,mistral_table,mistral_table,no
1954,LUCIANOPOLIS,9,20,4,1 390,32 218,32 145,10,11,23,10,127 741,2 799 744,2 781 744,156,157,mistral_table,mistral_table,no
1955,LUIS ANTONIO,11,31,11,2 035,53 703,53 703,17,18,34,7,177 724,3 000 425,2 941 970,156,157,mistral_table,mistral_table,no
1956,LUIZIANIA,28,64,5,3 156,46 873,46 861,26,27,51,8,158 509,4 475 458,4 460 789,156,157,mistral_table,mistral_table,no
1957,LUPERCIO,12,28,10,2 328,38 405,37 767,11,14,33,13,167 297,3 660 099,3 660 099,156,157,mistral_table,mistral_table,no
1958,LUTECIA,13,28,4,1 605,37 437,37 072,15,16,25,1,105 244,3 951 220,3 937 246,156,157,mistral_table,mistral_table,no
1959,MACATUBA,44,162,99,18 200,498 848,498 534,42,53,223,161,1 773 086,47 656 072,47 630 607,156,157,mistral_table,mistral_table,no
1960,MACAUBAL,42,133,48,6 672,136 746,133 164,42,44,123,46,515 850,12 042 922,11 907 840,156,157,mistral_table,mistral_table,no
1961,MACEDONIA,13,41,17,2 251,44 526,44 276,11,11,25,11,175 263,3 004 897,2 981 389,156,157,mistral_table,mistral_table,no
1962,MAGDA,21,46,-,3 041,48 012,47 642,15,15,46,20,610 534,4 448 819,4 300 819,156,157,mistral_table,mistral_table,no
1963,MAIRINQUE,97,285,122,26 595,722 390,719 072,138,146,444,218,2 894 199,62 959 797,62 424 777,156,157,mistral_table,mistral_table,no
1964,MAIRIPORA,151,428,130,33 435,552 085,548 620,167,174,491,178,3 468 537,47 949 229,46 717 110,156,157,mistral_table,mistral_table,no
1965,MANDURI,30,281,28,35 720,221 766,210 245,34,35,227,47,1 197 984,14 713 539,14 588 739,156,157,mistral_table,mistral_table,no
1966,MARABA PAULISTA,8,17,2,706,18 596,18 596,12,12,27,4,99 342,1 678 613,1 647 712,156,157,mistral_table,mistral_table,no
1967,MARACAI,54,271,114,24 730,1 812 041,1 780 409,81,84,352,142,3 905 766,163 324 221,162 808 064,156,157,mistral_table,mistral_table,no
1968,MARIAPOLIS,24,73,6,1 273,36 066,36 066,22,22,44,14,118 838,5 977 618,5 977 618,156,157,mistral_table,mistral_table,no
1969,MARINOPOLIS,12,32,3,1 252,14 229,14 217,8,8,18,5,77 820,1 763 036,1 763 036,156,157,mistral_table,mistral_table,no
1970,MARTINOPOLIS,142,388,122,27 967,568 237,566 953,167,174,496,209,2 680 285,53 980 119,53 342 963,156,157,mistral_table,mistral_table,no
1971,MATÃO,195,894,460,103 039,1 938 443,1 930 015,254,290,1 718,1 092,15 292 671,324 512 341,318 965 498,156,157,mistral_table,mistral_table,no
1972,MENDONÇA,24,59,3,2 453,52 940,52 940,28,32,67,15,282 899,6 738 258,6 712 913,156,157,mistral_table,mistral_table,no
1973,MERIDIANO,22,36,-,1 730,29 475,29 472,18,18,38,“,206 123,3 034 163,3 034 163,156,157,mistral_table,mistral_table,no
1974,MIQUELOPOLIS,111,395,120,23 005,869 689,869 689,100,104,296,115,1 355 581,61 038 828,60 937 944,156,157,mistral_table,mistral_table,no
1975,MINEIROS DO TIETE,50,133,22,7 546,103 109,102 653,53,53,113,20,482 796,7 933 583,7 906 280,156,157,mistral_table,mistral_table,no
1976,MIRACATU,74,234,118,20 869,646 521,645 897,87,90,277,149,2 352 944,55 404 777,55 402 122,156,157,mistral_table,mistral_table,no
1977,MIRA ESTRELA,11,25,-,1 321,26 375,26 375,12,12,15,2,102 195,2 107 386,2 104 782,156,157,mistral_table,mistral_table,no
1978,MIRANDOPOLIS,152,709,344,63 105,1 267 140,1 252 680,163,190,842,508,5 957 822,112 095 671,110 768 233,156,157,mistral_table,mistral_table,no
1979,MIRANTE DO PARANAPANEMA,101,300,93,18 782,389 047,386 284,101,111,308,147,1 660 787,42 529 842,41 852 264,158,159,mistral_table,mistral_table,no
1980,MIRASSOL,202,857,416,92 456,5 252 023,5 219 300,227,260,1 245,656,11 507 426,700 762 630,700 123 510,158,159,mistral_table,mistral_table,no
1981,MIRASSOLANDIA,15,21,-,989,23 998,23 937,16,16,28,3,124 733,2 142 977,2 133 875,158,159,mistral_table,mistral_table,no
1982,MOCOCA,373,1 393,527,157 712,3 355 312,3 318 389,425,469,1 912,968,14 496 970,391 032 877,385 528 373,158,159,mistral_table,mistral_table,no
1983,MOJI-GUAÇU,471,1 708,561,143 049,2 940 010,2 905 032,648,692,2 299,1 077,15 946 265,295 653 909,291 633 955,158,159,mistral_table,mistral_table,no
1984,MOJI-MIRIM,349,1 855,892,215 749,3 863 764,3 845 559,417,457,2 447,1 409,20 655 340,501 772 076,495 682 637,158,159,mistral_table,mistral_table,no
1985,MOMBUCA,15,37,15,4 018,235 226,235 226,20,22,52,23,287 032,21 524 617,21 505 035,158,159,mistral_table,mistral_table,no
1986,MONÇÕES,17,35,1,1 492,18 723,18 723,15,16,24,4,87 653,2 369 157,2 369 062,158,159,mistral_table,mistral_table,no
1987,MONGAGUA,70,329,136,31 693,533 186,528 397,92,94,436,215,2 730 859,52 248 868,51 671 558,158,159,mistral_table,mistral_table,no
1988,MONTE ALEGRE DO SUL,23,55,12,3 748,74 388,74 341,32,32,62,12,270 693,6 402 618,6 366 629,158,159,mistral_table,mistral_table,no
1989,MONTE ALTO,251,1 130,429,98 651,1 699 541,1 689 533,232,250,1 266,717,8 082 983,157 793 242,156 352 405,158,159,mistral_table,mistral_table,no
1990,MONTE APRAZIVEL,108,365,97,29 330,650 213,647 969,136,141,484,197,3 159 714,59 181 887,58 815 615,158,159,mistral_table,mistral_table,no
1991,MONTE AZUL PAULISTA,77,334,110,27 399,652 253,642 661,109,121,444,235,3 142 368,164 316 682,160 971 130,158,159,mistral_table,mistral_table,no
1992,MONTE CASTELO,22,58,12,3 225,93 375,93 375,23,25,72,30,321 847,8 225 471,8 218 564,158,159,mistral_table,mistral_table,no
1993,MONTEIRO LOBATO,14,28,3,912,16 681,16 681,14,14,26,5,164 326,1 974 378,1 969 148,158,159,mistral_table,mistral_table,no
1994,MONTE MOR,72,223,74,22 491,438 807,432 715,82,83,277,122,2 542 437,37 743 583,37 637 362,158,159,mistral_table,mistral_table,no
1995,MORRO AGUDO,77,299,110,26 830,584 552,582 711,88,97,349,174,2 437 386,61 514 086,61 393 204,158,159,mistral_table,mistral_table,no
1996,MORUNGABA,32,62,13,5 079,123 118,122 916,42,43,122,35,1 077 983,20 085 782,19 871 837,158,159,mistral_table,mistral_table,no
1997,MURUTINGA DO SUL,26,89,28,6 075,82 529,82 019,23,24,63,15,245 333,4 766 750,4 762 615,158,159,mistral_table,mistral_table,no
1998,HARANDIBA,7,14,-,336,9 720,9 720,10,10,22,2,89 889,1 629 913,1 629 913,158,159,mistral_table,mistral_table,no
1999,NATIVIDADE DA SERRA,21,42,5,1 789,25 158,25 158,16,17,37,9,172 336,2 977 260,2 952 332,158,159,mistral_table,mistral_table,no
2000,NAZARE PAULISTA,56,105,9,7 755,119 837,119 837,66,66,119,20,655 666,11 125 891,11 104 578,158,159,mistral_table,mistral_table,no
2001,NEVES PAULISTA,47,129,31,8 700,209 660,204 863,59,60,193,64,1 230 399,17 780 352,17 611 379,158,159,mistral_table,mistral_table,no
2002,NHANDEARA,85,269,91,21 520,403 813,402 400,85,90,317,159,1 821 388,31 459 975,30 725 583,158,159,mistral_table,mistral_table,no
2003,NIPOÁ,11,26,1,1 136,11 203,10 899,16,16,33,5,81 439,2 180 790,2 158 790,158,159,mistral_table,mistral_table,no
2004,NOVA ALIANÇA,17,26,4,1 462,39 677,39 677,21,22,53,14,252 396,4 660 363,4 566 246,158,159,mistral_table,mistral_table,no
2005,NOVA EUROPA,23,52,11,3 498,99 810,99 810,37,37,113,34,464 422,9 366 687,9 281 295,158,159,mistral_table,mistral_table,no
2006,NOVA GRANADA,68,168,36,7 803,230 887,228 582,84,90,195,77,962 294,23 536 986,22 550 424,158,159,mistral_table,mistral_table,no
2007,NOVA GUATAPORANGA,10,21,4,844,34 726,34 713,9,9,14,3,66 559,2 084 476,2 084 476,158,159,mistral_table,mistral_table,no
2008,NOVA INDEPENDENCIA,10,35,1,843,14 805,14 805,13,13,29,2,77 391,1 649 541,1 649 265,158,159,mistral_table,mistral_table,no
2009,NOVA LUZITANIA,12,28,2,1 321,24 140,24 140,15,16,27,3,94 962,2 741 173,2 651 311,158,159,mistral_table,mistral_table,no
2010,NOVA ODESSA,92,393,237,37 603,703 035,699 133,136,145,733,450.,6 321 608,104 985 664,103 678 622,158,159,mistral_table,mistral_table,no
2011,NOVO HORIZONTE,209,688,233,55 174,1 281 336,1 272 067,221,241,888,459,5 575 004,117 139 512,112 684 810,158,159,mistral_table,mistral_table,no
2012,NUPORANGA,29,67,29,3 889,84 720,84 371,34,37,133,78,888 729,30 436 336,30 421 072,158,159,mistral_table,mistral_table,no
2013,OCAUÇU,17,42,11,2 356,53 127,53 051,19,20,75,37,507 969,10 608 195,9 544 576,158,159,mistral_table,mistral_table,no
2014,OLEO,12,24,2,975,18 056,18 056,16,17,35,3,123 630,2 030 626,2 024 584,158,159,mistral_table,mistral_table,no
2015,OLIMPIA,272,966,376,88 847,2 606 199,2 602 309,301,338,1 663,1 000,12 846 015,352 596 694,348 415 540,158,159,mistral_table,mistral_table,no
2016,ONDA VERDE,9,15,1,651,14 774,14 774,8,10,37,24,685 542,2 863 851,2 800 457,158,159,mistral_table,mistral_table,no
2017,ORIENTE,34,75,14,4 049,102 199,101 902,30,33,98,41,636 418,9 795 235,9 772 935,158,159,mistral_table,mistral_table,no
2018,ORINDIUVA,10,29,3,1 396,33 303,33 302,21,21,40,2,171 726,4 604 688,4 540 039,158,159,mistral_table,mistral_table,no
2019,ORLANDIA,189,1 022,350,133 899,4 352 184,4 303 414,228,259,1 625,825,19 816 812,442 815 436,439 778 371,158,159,mistral_table,mistral_table,no
2020,OSCAR BRESSANE,11,34,5,1 334,37 577,37 535,11,12,45,13,391 595,8 397 996,8 387 646,158,159,mistral_table,mistral_table,no
2021,OSVALDO CRUZ,153,833,420,74 875,1 418 628,1 408 118,166,194,908,535,7 019 710,129 912 020,127 906 202,158,159,mistral_table,mistral_table,no
