order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_service_activity_1980,salaries_withdrawals_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_service_activity_1985,salaries_withdrawals_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
1138,VITORIA DE SANTO ANTÃO,196,756,444,55 791,170 123,411,414,1 209,692,8 716 108,24 784 578,212,213,mistral_table,pdf_text_layout,no
1139,ALIMENTAÇÃO,46,172,81,6 466,42 775,154,154,432,224,2 011 861,9 052 816,212,213,mistral_table,pdf_text_layout,no
1140,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",101,431,275,35 515,93 342,183,183,541,336,5 147 853,11 726 196,212,213,mistral_table,pdf_text_layout,no
1141,AUX. PRESTADOS A EMPRESAS E PESSOAS,20,58,27,4 703,10 663,20,20,57,30,417 724,915 328,212,213,mistral_table,mistral_table,no
1142,DEMAIS GÉNEROS,29,95,80,7 007,23 342,54,57,179,102,1 138 670,3 090 238,212,213,mistral_table,pdf_text_layout,no
1143,ABREU E LIMA,-,-,-,-,-,77,78,268,127,2 052 896,5 774 710,212,213,mistral_table,pdf_text_layout,no
1144,AFOGADOS DA INGAZEIRA,49,182,104,11 774,33 440,70,71,246,125,1 109 993,4 799 561,212,213,mistral_table,pdf_text_layout,no
1145,AFRANIO,7,18,5,952,4 764,22,22,55,23,680 soo,334 005,212,213,mistral_table,pdf_text_layout,no
1146,AGRESTINA,10,33,6,340,5 250,25,25,72,31,236 414,2 182 560,212,213,mistral_table,pdf_text_layout,no
1147,AGUA PRETA,25,57,23,2 485,9 590,72,72,198,103,1 391 215,19 993 616,212,213,mistral_table,pdf_text_layout,no
1148,AGUAS BELAS,29,70,21,5 788,15 411,52,53 142,65,711 367,2,710 189,212,213,mistral_table,mistral_table,no
1149,ALAGOINHA,4,9,3,463,3 010,11,11,30,14,247 300,823 200,212,213,mistral_table,mistral_table,no
1150,ALIANÇA,31,108,46,10 842,40 056,34,34,88,42,874 494,3 748 628,212,213,mistral_table,pdf_text_layout,no
1151,ALTINHO,18,44,18,651,10 688,43,43 111,47,490 616,2,389 205,212,213,mistral_table,mistral_table,no
1152,AMARAJI,21,47,17,2 667,12 375,9,9,22,5,113 712,656 743,214,215,mistral_table,mistral_table,no
1153,ANGELIM,5,16,7,733,2 537,5,5,11,2,39 100,151 775,214,215,mistral_table,mistral_table,no
1154,ARARIFINA,79,204,95,10 636,40 725,139,140,418,228,2 055 636,13 742 760,214,215,mistral_table,mistral_table,no
1155,ARCOVERDE,143,498,296,36 707,116 651,226,231,721,399,5 079 811,15 244 392,214,215,mistral_table,mistral_table,no
1156,BARRA DE GUABIRABA,3,6,2,89,405,40,40,84,44,530 900,1 799 700,214,215,mistral_table,mistral_table,no
1157,BARREIROS,50,161,94,14 264,61 729,84,85,240,134,1 659 453,8 372 632,214,215,mistral_table,mistral_table,no
1158,BELEM DE MARIA,4,11,2,294,1 570,45,45,112,99,288 100,1 285 000,214,215,mistral_table,mistral_table,no
1159,BELEM DE SÃO FRANCISCO,25,57,22,4 329,19 659,109,110,295,145,893 996,5 244 148,214,215,mistral_table,mistral_table,no
1160,BELO JARDIM,47,142,64,10 890,33 962,104,105,349,195,2 410 514,9 124 993,214,215,mistral_table,mistral_table,no
1161,BETANIA,3,5,1,196,664,10,10,19,1,80 700,284 400,214,215,mistral_table,mistral_table,no
1162,BEZERROS,73,234,119,16 066,58 196,158,159,446,245,3 875 024,14 373 364,214,215,mistral_table,mistral_table,no
1163,BODOCO,28,79,37,4 740,15 338,22,22,60,29,510 400,2 038 800,214,215,mistral_table,mistral_table,no
1164,BOM CONSELHO,30,91,45,10 703,34 390,41,41,131,71,756 772,2 701 952,214,215,mistral_table,mistral_table,no
1165,BOM JARDIM,11,24,11,1 441,7 187,44,44,111,56,496 660,2 135 700,214,215,mistral_table,mistral_table,no
1166,BONITO,26,56,18,1 248,15 169,101,102,240,124,1 426 077,6 165 746,214,215,mistral_table,mistral_table,no
1167,BREJÃO,-,-,-,-,-,2,2,(9),(4),(X),(4),214,215,mistral_table,mistral_table,no
1168,BREJINHO,10,24,2,435,3 700,29,29,67,28,220 488,526 500,214,215,mistral_table,mistral_table,no
1169,BREJO DA MADRE DE DEUS,17,72,38,3 515,30 097,96,96,290,155,1 719 830,6 295 609,214,215,mistral_table,mistral_table,no
1170,BUENOS AIRES,2,(A),(A),(X),(A),8,8,16,7,165 100,326 000,214,215,mistral_table,mistral_table,no
1171,BUIQUE,8,22,4,1 402,5 487,50,50,109,47,538 210,2 169 060,214,215,mistral_table,mistral_table,no
1172,CABROBO,35,108,51,6 797,37 486,32,32,113,55,520 145,3 068 092,214,215,mistral_table,mistral_table,no
1173,CACHOEIRINHA,18,52,19,3 169,18 834,53,53,153,80,548 120,3 336 549,214,215,mistral_table,mistral_table,no
1174,CAETES,3,8,2,537,1 279,12,12,26,12,128 000,589 400,214,215,mistral_table,mistral_table,no
1175,CALCADO,1,(A),(A),(X),(A),5,5,11,5,53 000,176 155,214,215,mistral_table,mistral_table,no
1176,CALUMBI,3,9,2,545,1 297,4,4,9,5,32 400,124 696,214,215,mistral_table,mistral_table,no
1177,CAMOCIM DE SÃO FELIX,10,34,14,766,5 462,24,24,69,41,291 900,1 903 000,214,215,mistral_table,mistral_table,no
1178,CAMUTANGA,1,(A),(A),(X),(A),18,18,48,21,341 780,1 697 100,214,215,mistral_table,mistral_table,no
1179,CANHOTINHO,9,24,4,1 940,10 018,22,22,52,22,394 200,1 474 174,214,215,mistral_table,mistral_table,no
1180,CAPOEIRAS,8,23,8,1 561,4 176,15,15,40,18,146 440,463 500,214,215,mistral_table,mistral_table,no
1181,CARNAIBA,10,23,9,698,2 734,4,4,8,2,99 600,323 400,214,215,mistral_table,mistral_table,no
1182,CARPINA,103,334,162,34 828,97 717,167,167,565,330,4 660 300,16 230 225,214,215,mistral_table,mistral_table,no
1183,CATENDE,52,140,54,9 729,34 244,70,70,195,106,1 121 883,4 448 885,214,215,mistral_table,mistral_table,no
1184,CEDRO,7,16,3,571,2 710,28,28,66,29,273 620,2 056 080,214,215,mistral_table,mistral_table,no
1185,CHÃ DE ALEGRIA,-,-,-,-,-,6,6,15,9,124 420,742 120,214,215,mistral_table,mistral_table,no
1186,CHÃ GRANDE,11,31,9,1 623,5 120,30,30,77,39,755 400,1 769 200,214,215,mistral_table,mistral_table,no
1187,CONDADO,22,68,34,3 688,28 529,111,111,265,135,2 035 837,10 213 556,214,215,mistral_table,mistral_table,no
1188,CORRENTES,7,17,2,1 207,7 553,18,18,69,23,179 494,1 302 913,214,215,mistral_table,mistral_table,no
1189,CORTES,10,18,7,2 279,11 879,72,72,153,75,856 688,4 576 174,214,215,mistral_table,mistral_table,no
1190,CUMARU,1,(A),(A),(X),(A),8,8,17,9,167 300,1 252 000,214,215,mistral_table,mistral_table,no
1191,CUPIRA,16,52,16,7 214,26 388,56,56,155,84,1 112 196,2 807 410,214,215,mistral_table,mistral_table,no
1192,CUSTODIA,40,175,119,14 420,37 605,82,84,222,108,1 148 405,3 291 727,214,215,mistral_table,mistral_table,no
1193,ESCADA,75,237,120,16 058,60 915,124,125,341,151,2 906 078,9 531 759,214,215,mistral_table,mistral_table,no
1194,EXU,29,71,27,3 523,13 336,43,43,123,58,792 289,2 725 860,214,215,mistral_table,mistral_table,no
1195,FEIRA NOVA,17,43,20,3 570,14 274,57,57,133,68,1 191 578,3 891 948,214,215,mistral_table,mistral_table,no
1196,FERREIROS,7,28,17,1 732,4 364,27,27,84,47,648 140,3 120 660,214,215,mistral_table,mistral_table,no
1197,FLORES,29,60,18,3 602,15 218,42,42,100,39,452 392,2 384 734,214,215,mistral_table,mistral_table,no
1198,FLORESTA,32,100,60,5 858,37 000,100,101,262,127,1 084 956,5 372 952,214,215,mistral_table,mistral_table,no
1199,FREI MIGUELINHO,-,-,-,-,-,3,3,10,4,20 500,264 000,216,217,mistral_table,mistral_table,no
1200,GAMELEIRA,7,20,6,1 260,4 592,58,58,124,63,644 200,3 757 682,216,217,mistral_table,mistral_table,no
1201,GARANHUNS,225,919,466,87 854,312 689,369,377,1 340,783,9 884 618,38 041 089,216,217,mistral_table,mistral_table,no
1202,GLORIA DO GOITA,9,19,7,1 382,7 500,26,26,68,31,264 420,1 241 950,216,217,mistral_table,mistral_table,no
1203,GOIANA,116,455,230,25 791,217 892,310,314,924,514,8 928 412,38 986 381,216,217,mistral_table,mistral_table,no
1204,GRANITO,-,-,-,-,-,2,2,(B),(A),(X),(A),216,217,mistral_table,mistral_table,no
1205,GRAVATA,67,249,141,15 454,55 335,187,188,518,282,3 352 318,11 714 027,216,217,mistral_table,mistral_table,no
1206,IATI,3,11,7,1 347,5 028,10,10,24,6,85 560,516 120,216,217,mistral_table,mistral_table,no
1207,IBIMIRIM,21,85,50,10 618,24 667,22,22,65,26,190 190,1 247 516,216,217,mistral_table,mistral_table,no
1208,IBIRAJUBA,1,(A),(A),(X),(A),1,1,(A),(A),(X),(A),216,217,mistral_table,mistral_table,no
1209,IGARASSU,64,295,185,51 556,142 836,143,144,429,244,3 281 689,12 056 097,216,217,mistral_table,mistral_table,no
1210,IGUARACI,8,25,5,456,4 492,17,17,42,18,376 840,1 327 300,216,217,mistral_table,mistral_table,no
1211,INAJA,11,24,6,1 211,3 922,18,19,51,15,303 162,1 347 114,216,217,mistral_table,mistral_table,no
1212,INGAZEIRA,1,(A),(A),(X),(A),-,-,-,-,-,-,216,217,mistral_table,mistral_table,no
1213,IPOJUCA,55,142,61,14 258,52 092,42,42,140,69,860 339,7 072 717,216,217,mistral_table,mistral_table,no
1214,IPUBI,10,20,7,1 231,5 804,29,29,76,40,297 080,1 387 980,216,217,mistral_table,mistral_table,no
1215,ITACURUBA,3,7,4,268,1 056,8,8,17,7,54 120,500 780,216,217,mistral_table,mistral_table,no
1216,ITAÍBA,25,53,9,2 885,15 747,15,15,42,20,449 460,1 239 200,216,217,mistral_table,mistral_table,no
1217,ITAMARACA,19,71,29,3 221,24 973,73,73,272,132,1 682 564,6 301 281,216,217,mistral_table,mistral_table,no
1218,ITAMBE,35,112,51,6 357,29 785,122,122,292,155,3 639 177,18 447 433,216,217,mistral_table,mistral_table,no
1219,ITAPETIM,14,39,11,1 348,6 000,46,46,108,53,628 120,2 208 200,216,217,mistral_table,mistral_table,no
1220,ITAPISSUMA,-,-,-,-,-,18,19,69,25,1 064 274,5 862 751,216,217,mistral_table,mistral_table,no
1221,ITAGUITINGA,10,23,11,1 001,8 771,29,29,66,32,559 620,3 290 413,216,217,mistral_table,mistral_table,no
1222,JATAUBA,10,33,13,136,4 198,37,37,84,37,491 720,2 016 140,216,217,mistral_table,mistral_table,no
1223,JOÃO ALFREDO,22,52,18,4 498,22 562,16,16,36,8,392 960,3 021 766,216,217,mistral_table,mistral_table,no
1224,JOAQUIM NABUCO,8,20,9,1 376,5 357,43,43,99,43,580 347,5 627 649,216,217,mistral_table,mistral_table,no
1225,JUPI,6,14,6,509,3 054,8,8,25,13,210 400,854 000,216,217,mistral_table,mistral_table,no
1226,JUREMA,4,6,-,230,1 133,5,5,10,3,44 200,270 686,216,217,mistral_table,mistral_table,no
1227,LAGOA DO ITAENGA,4,9,4,640,1 704,4,4,10,6,120 000,345 200,216,217,mistral_table,mistral_table,no
1228,LAGOA DO OURO,5,15,-,820,7 773,9,9,14,2,68 900,384 540,216,217,mistral_table,mistral_table,no
1229,LAGOA DOS GATOS,4,6,2,331,1 207,10,10,23,12,130 750,508 800,216,217,mistral_table,mistral_table,no
1230,LAJEDO,31,81,32,7 178,30 192,56,56,165,85,1 147 700,5 023 319,216,217,mistral_table,mistral_table,no
1231,LIMOEIRO,78,285,150,25 218,69 026,165,167,454,251,3 332 086,9 636 901,216,217,mistral_table,mistral_table,no
1232,MACAPARANA,8,20,8,2 038,5 481,36,36,94,45,838 160,3 300 400,216,217,mistral_table,mistral_table,no
1233,MACHADOS,1,(A),(A),(X),(A),4,4,11,5,73 400,380 400,216,217,mistral_table,mistral_table,no
1234,MARAIAL,11,23,7,3 021,8 178,24,24,50,24,357 000,1 452 100,216,217,mistral_table,mistral_table,no
1235,MIRANDIBA,11,22,6,867,3 975,23,23,61,18,213 224,1 209 978,216,217,mistral_table,mistral_table,no
1236,MORENO,40,106,39,12 016,33 336,90,90,232,104,1 260 741,5 698 398,216,217,mistral_table,mistral_table,no
1237,NAZARE DA MATA,23,48,9,4 639,16 928,49,49,128,53,878 300,4 389 631,216,217,mistral_table,mistral_table,no
1238,OROBO,4,8,2,876,2 570,22,22,65,35,721 320,2 884 140,216,217,mistral_table,mistral_table,no
1239,OROCO,9,21,10,1 195,4 683,10,10,39,15,96 010,447 500,216,217,mistral_table,mistral_table,no
1240,OURICURI,65,178,82,10 178,33 679,108,110,389,182,1 865 823,11 242 021,216,217,mistral_table,mistral_table,no
1241,PALMARES,162,592,331,46 476,147 720,288,289,825,457,6 274 992,23 511 122,216,217,mistral_table,mistral_table,no
1242,PALMEIRINA,4,10,3,610,2 919,3,3,7,2,18 200,163 550,216,217,mistral_table,mistral_table,no
1243,PANELAS,14,70,47,3 376,14 327,21,21,78,38,436 910,1 477 144,216,217,mistral_table,mistral_table,no
1244,PARNAMIRIM,7,168,149,23 171,94 380,25,25,79,26,235 338,1 293 658,216,217,mistral_table,mistral_table,no
1245,PASSIRA,6,19,8,738,1 509,11,11,32,15,254 200,860 000,216,217,mistral_table,mistral_table,no
1246,PAUDALHO,20,84,54,7 649,41 718,43,44,128,59,854 402,4 584 453,218,219,mistral_table,mistral_table,no
1247,PEDRA,6,15,8,917,3 340,8,8,23,13,91 797,337 602,218,219,mistral_table,mistral_table,no
1248,PESQUEIRA,73,229,126,17 350,51 287,110,112,337,188,2 175 930,7 560 453,218,219,mistral_table,mistral_table,no
1249,PETROLANDIA,38,150,55,5 064,36 790,108,108,320,174,2 336 864,8 184 807,218,219,mistral_table,mistral_table,no
1250,POÇÃO,5,7,2,503,2 281,7,7,16,7,120 100,556 600,218,219,mistral_table,mistral_table,no
1251,POMBOS,7,22,7,1 271,5 961,17,17,49,26,309 781,1 455 965,218,219,mistral_table,mistral_table,no
1252,PRIMAVERA,9,18,5,606,3 052,5,5,15,4,133 100,453 500,218,219,mistral_table,mistral_table,no
1253,QUIPAPA,12,32,13,2 120,3 865,47,47,117,57,519 830,1 474 440,218,219,mistral_table,mistral_table,no
1254,RIACHO DAS ALMAS,10,41,22,160,4 024,24,24,68,30,196 660,1 209 200,218,219,mistral_table,mistral_table,no
1255,RIBEIRÃO,57,153,67,10 634,63 245,145,146,369,182,2 107 045,9 496 309,218,219,mistral_table,mistral_table,no
1256,RIO FORMOSO,22,57,14,3 800,28 769,21,21,56,23,300 980,1 152 234,218,219,mistral_table,mistral_table,no
1257,SAIRE,1,(A),(A),(X),(A),12,12,29,12,216 040,809 500,218,219,mistral_table,mistral_table,no
1258,SALGADINHO,1,(B),(A),(X),(A),4,4,15,9,112 805,605 375,218,219,mistral_table,mistral_table,no
1259,SALGUEIRO,91,345,209,27 070,104 150,138,142,499,302,2 818 515,14 746 988,218,219,mistral_table,mistral_table,no
1260,SALOA,6,16,9,895,2 517,11,11,36,19,215 000,872 000,218,219,mistral_table,mistral_table,no
1261,SANHARO,8,18,8,1 363,4 803,23,23,67,28,439 704,1 529 590,218,219,mistral_table,mistral_table,no
1262,SANTA CRUZ DO CAPIBARIBE,44,118,46,3 076,35 140,151,151,419,234,3 206 047,11 852 138,218,219,mistral_table,mistral_table,no
1263,SANTA MARIA DA BOA VISTA,35,101,43,6 935,27 467,68,69,207,81,963 392,3 814 918,218,219,mistral_table,mistral_table,no
1264,SANTA MARIA DO CAMBUCA,4,10,3,808,2 468,3,3,10,4,28 600,296 500,218,219,mistral_table,mistral_table,no
1265,SANTA TEREZINHA,3,3,1,106,1 080,87,87,269,100,783 470,3 629 000,218,219,mistral_table,mistral_table,no
1266,SÃO BENEDITO DO SUL,6,10,4,535,1 519,22,22,46,23,72 400,580 207,218,219,mistral_table,mistral_table,no
1267,SÃO BENTO DO UNA,18,47,19,4 922,10 974,44,45,119,67,899 801,3 551 555,218,219,mistral_table,mistral_table,no
1268,SÃO CAITANO,16,52,27,1 131,13 804,77,77,187,95,1 078 022,4 023 152,218,219,mistral_table,mistral_table,no
1269,SÃO JOÃO,5,10,2,928,5 644,9,9,21,5,56 050,242 900,218,219,mistral_table,mistral_table,no
1270,SÃO JOAQUIM DO MONTE,4,11,-,111,782,14,14,24,10,226 000,657 000,218,219,mistral_table,mistral_table,no
1271,SÃO JOSE DA COROA GRANDE,14,67,30,3 247,21 884,17,17,115,49,532 871,3 564 672,218,219,mistral_table,mistral_table,no
1272,SÃO JOSE DO BELMONTE,24,51,14,4 286,21 945,24,24,63,28,395 090,2 117 717,218,219,mistral_table,mistral_table,no
1273,SÃO JOSE DO EGITO,22,64,28,2 983,12 174,184,186,462,227,2 113 391,6 072 697,218,219,mistral_table,mistral_table,no
1274,SÃO LOURENÇO DA MATA,130,390,197,40 585,148 058,57,57,141,55,1 063 189,4 041 843,218,219,mistral_table,mistral_table,no
1275,SÃO VICENTE FERRER,9,17,5,1 014,4 964,12,12,28,10,218 120,1 104 200,218,219,mistral_table,mistral_table,no
1276,SERRA TALHADA,112,409,219,31 985,86 975,154,156,561,313,4 302 882,14 521 511,218,219,mistral_table,mistral_table,no
1277,SERITTA,9,17,5,340,4 836,12,12,34,18,151 360,627 720,218,219,mistral_table,mistral_table,no
1278,SERTANIA,28,68,28,4 413,17 321,63,64,165,71,845 772,2 247 061,218,219,mistral_table,mistral_table,no
1279,SIRINHAEM,14,42,21,4 603,27 832,18,18,53,24,491 384,2 499 578,218,219,mistral_table,mistral_table,no
1280,SITIO DOS MOREIRAS,6,14,?,246,905,12,12,31,10,318 080,1 105 403,218,219,mistral_table,mistral_table,no
1281,SOLIDÃO,-,-,-,-,-,,,,,,,218,219,mistral_table,pdf_text_layout_partial,yes
1282,SURUBIM,63,206,94,14 138,41 478,103,103,320,160,2 303 728,8 124 071,218,219,mistral_table,mistral_table,no
1283,TABIRA,37,129,56,6 345,15 857,84,84,245,143,1 789 570,6 293 786,218,219,mistral_table,mistral_table,no
1284,TACAIMBO,4,9,4,908,3 290,18,18,47,22,225 792,1 567 055,218,219,mistral_table,mistral_table,no
1285,TACARATU,8,13,4,272,3 647,12,12,25,12,112 874,428 360,218,219,mistral_table,mistral_table,no
1286,TAQUARITINGA DO NORTE,13,60,34,5 009,18 980,19,21,95,65,837 047,3 399 378,218,219,mistral_table,mistral_table,no
1287,TEREZINHA,-,-,-,-,-,3,3,8,4,34 200,229 500,218,219,mistral_table,mistral_table,no
1288,TERRA NOVA,3,4,1,140,1 024,10,10,25,8,88 500,669 100,218,219,mistral_table,mistral_table,no
1289,TIMBAUBA,111,398,239,29 367,84 373,145,146,483,268,4 802 691,18 509 396,218,219,mistral_table,mistral_table,no
1290,TORITAMA,5,17,?,252,3 084,9,9,20,8,236 000,647 800,218,219,mistral_table,mistral_table,no
1291,TRACUNHAEM,3,7,-,361,2 507,7,7,15,7,103 400,819 400,218,219,mistral_table,mistral_table,no
1292,TRINDADE,21,59,32,2 204,10 184,84,84,226,111,743 025,3 472 092,218,219,mistral_table,mistral_table,no
1293,TRIUNFO,20,55,26,1 104,8 244,25,25,56,17,272 117,1 034 013,220,221,mistral_table,mistral_table,no
1294,TUPANATINGA,2,(B),(A),(X),(A),16,16,36,20,251 730,1 159 697,220,221,mistral_table,mistral_table,no
1295,TUPARETAMA,2,(A),(A),(X),(A),19,19,62,26,180 210,998 527,220,221,mistral_table,mistral_table,no
1296,VENTUROS,11,20,6,820,3 965,10,10,31,13,335 000,1 138 700,220,221,mistral_table,mistral_table,no
1297,VERDEJANTE,8,11,2,277,1 662,14,14,35,14,122 500,814 580,220,221,mistral_table,mistral_table,no
1298,VERTENTES,11,24,10,2 154,6 678,25,25,61,31,271 900,1 211 600,220,221,mistral_table,mistral_table,no
1299,VICENCIA,26,82,48,8 213,16 413,27,28,81,47,535 750,1 334 849,220,221,mistral_table,mistral_table,no
1300,ALAGOAS,2 412,13 870,5 270,1 086 166,11 227 535,3 807,3 888,18 578,11 995,162 862 629,547 389 722,220,221,mistral_table,mistral_table,no
1301,ALOJAMENTO E ALIMENTAÇÃO,1 075,4 187,2 118,239 451,1 251 900,1 922,1 936,7 575,4 408,45 610 249,218 604 242,220,221,mistral_table,mistral_table,no
1302,ALOJAMENTO,121,1 100,727,64 163,362 369,147,156,1 790,1 312,13 429 595,62 081 521,220,221,mistral_table,mistral_table,no
1303,ALIMENTAÇÃO,954,3 067,1 391,155 298,889 531,1 775,1 782,5 785,3 096,32 180 654,156 422 731,220,221,mistral_table,mistral_table,no
1304,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",671,2 672,1 690,232 617,606 828,1 133,1 140,3 786,2 324,31 323 164,83 437 782,220,221,mistral_table,mistral_table,no
1305,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",671,2 672,1 690,232 617,606 828,1 133,1 140,3 786,2 324,31 323 164,83 437 782,220,221,mistral_table,mistral_table,no
1306,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",167,529,317,49 503,106 422,207,211,626,373,4 846 414,13 135 661,220,221,mistral_table,mistral_table,no
1307,PESSOAIS,42,123,57,8 792,25 928,82,62,171,90,1 206 588,4 740 277,220,221,mistral_table,mistral_table,no
1308,HIGIENE E DE ESTÉTICA PESSOAL,125,406,260,40 711,80 494,145,149,455,283,3 439 626,8 395 384,220,221,mistral_table,mistral_table,no
1309,"RADIODIFUSÃO, TELEVISÃO E DIVERSÕES",89,784,478,83 243,299 819,95,104,686,549,5 165 447,32 768 924,220,221,mistral_table,mistral_table,no
1310,RADIODIFUSÃO E TELEVISÃO,12,414,249,56 013,195 325,9,11,402,384,3 754 578,24 885 838,220,221,mistral_table,mistral_table,no
1311,DIVERSÕES,77,370,229,27 230,104 494,86,93,284,165,1 410 869,7 863 086,220,221,mistral_table,mistral_table,no
1312,AUXILIARES DIVERSOS,375,5 334,4 413,399 734,8 711 479,417,462,5 677,4 192,74 341 838,189 471 584,220,221,mistral_table,mistral_table,no
1313,AUX. DA AGROPECUÁRIA E REFLORESTAMENTO,17,627,598,31 001,53 733,3,9,802,95,31 866 986,50 041 525,220,221,mistral_table,mistral_table,no
1314,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",54,322,204,36 988,239 605,32,46,318,242,5 036 477,27 688 740,220,221,mistral_table,mistral_table,no
1315,"AUX. FINANC., SEGUROS E CAPITALIZAÇÃO",15,15,8,676,13 867,,,,,,,220,221,mistral_table,missing,yes
1316,AUXILIARES DOS TRANSPORTES,33,363,227,70 822,7 640 430,29,35,415,363,5 077 571,20 979 032,220,221,mistral_table,mistral_table,no
1317,"AUX. CONSTRUÇÃO, OBRAS, GEODÉSIA, ETC",16,330,284,41 554,156 890,13,17,288,260,3 019 053,11 228 865,220,221,mistral_table,mistral_table,no
1318,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",23,1 686,1 596,59 130,216 275,15,15,IF l,(F),(X),(F),220,221,mistral_table,pdf_text_layout,no
1319,AUX. PRESTADOS A EMPRESAS E PESSOAS,194,1 776,1 400,130 563,306 701,266,280,3 275,2 789,24 006 982,66 239 255,220,221,mistral_table,mistral_table,no
1320,AUXILIARES DA SAÚDE,31,215,135,27 000,80 948,58,58,302,209,2 389 145,6 919 015,220,221,mistral_table,mistral_table,no
1321,"COMPRA, VENDA, ADMINISTRAÇÃO BENS IMOVEIS",35,364,254,64 608,249 087,33,33,228,149,1 775 517,10 071 529,220,221,mistral_table,mistral_table,no
1322,COMPRA E VENDA DE BENS IMOVEIS,26,160,79,20 791,149 347,23,23,137,64,1 158 489,6 640 586,220,221,mistral_table,mistral_table,no
1323,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",9,204,175,43 817,99 740,10,10,91,65,617 028,3 430 941,220,221,mistral_table,mistral_table,no
1324,MACEIO,1 085,9 531,7 175,768 749,10 234 391,1 672,1 729,11 674,8 158,115 325 867,366 127 046,220,221,mistral_table,mistral_table,no
1325,ALOJAMENTO E ALIMENTAÇÃO,386,2 180,1 419,143 209,730 907,731,739,3 907,2 601,24 949 167,109 552 915,220,221,mistral_table,mistral_table,no
1326,ALOJAMENTO,50,734,522,64 944,265 590,80,87,1 490,1 152,11 765 121,55 054 706,220,221,mistral_table,mistral_table,no
1327,ALIMENTAÇÃO,336,1 446,897,78 265,465 317,651,652,2 417,1 449,13 184 046,54 498 209,220,221,mistral_table,mistral_table,no
1328,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",287,1 359,919,125 427,360 844,459,473,1 663,1 023,13 039 984,39 245 244,220,221,mistral_table,mistral_table,no
1329,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",287,1 359,919,125 427,360 844,469,473,1 663,1 023,13 039 984,39 245 244,220,221,mistral_table,mistral_table,no
1330,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",76,269,169,23 495,57 999,134,138,461,292,3 388 373,9 221 384,220,221,mistral_table,mistral_table,no
1331,PESSOAIS,18,67,35,4 495,13 322,23,23,95,60,672 694,2 579 207,220,221,mistral_table,mistral_table,no
1332,HIGIENE E DE ESTÉTICA PESSOAL,58,202,134,19 000,44 677,111,115,368,232,2 715 679,6 642 177,220,221,mistral_table,mistral_table,no
